OBJECTID,ROW_TYPE,GEOGRAPHY,GEOGRAPHY_ID,CALENDAR_YEAR,CALENDAR_MONTH,OFFENSE_DESCRIPTION,OFFENSE_COUNT
45836,Neighborhood Profile Area,378,378,2018,07,Non-Fatal Gunshot Injury,1
45837,Neighborhood Profile Area,314,314,2017,01,Non-Fatal Gunshot Injury,1
45838,Neighborhood Profile Area,300,300,2018,08,Non-Fatal Gunshot Injury,1
45839,Neighborhood Profile Area,46,46,2018,11,Non-Fatal Gunshot Injury,1
45840,Neighborhood Profile Area,120,120,2018,11,Non-Fatal Gunshot Injury,1
45841,Neighborhood Profile Area,124,124,2018,12,Non-Fatal Gunshot Injury,1
45842,Neighborhood Profile Area,370,370,2019,05,Non-Fatal Gunshot Injury,1
45843,Neighborhood Profile Area,374,374,2019,07,Non-Fatal Gunshot Injury,1
45844,Neighborhood Profile Area,59,59,2019,05,Non-Fatal Gunshot Injury,1
45845,Neighborhood Profile Area,30,30,2019,08,Non-Fatal Gunshot Injury,2
45846,Neighborhood Profile Area,385,385,2019,10,Non-Fatal Gunshot Injury,2
45847,Neighborhood Profile Area,383,383,2019,08,Non-Fatal Gunshot Injury,1
45848,Neighborhood Profile Area,147,147,2019,08,Non-Fatal Gunshot Injury,1
45849,Neighborhood Profile Area,385,385,2019,08,Non-Fatal Gunshot Injury,2
45850,Neighborhood Profile Area,344,344,2020,04,Non-Fatal Gunshot Injury,1
45851,Neighborhood Profile Area,90,90,2019,05,Non-Fatal Gunshot Injury,1
45852,Neighborhood Profile Area,123,123,2019,12,Non-Fatal Gunshot Injury,1
45853,Neighborhood Profile Area,260,260,2020,01,Non-Fatal Gunshot Injury,1
45854,Neighborhood Profile Area,248,248,2020,12,Non-Fatal Gunshot Injury,1
45855,Neighborhood Profile Area,161,161,2020,12,Non-Fatal Gunshot Injury,1
45856,Neighborhood Profile Area,127,127,2020,07,Non-Fatal Gunshot Injury,1
45857,Neighborhood Profile Area,71,71,2021,06,Non-Fatal Gunshot Injury,2
45858,Neighborhood Profile Area,202,202,2020,08,Non-Fatal Gunshot Injury,1
45859,Neighborhood Profile Area,138,138,2021,01,Non-Fatal Gunshot Injury,2
45860,Neighborhood Profile Area,130,130,2021,10,Non-Fatal Gunshot Injury,1
45861,Neighborhood Profile Area,106,106,2020,09,Non-Fatal Gunshot Injury,1
45862,Neighborhood Profile Area,123,123,2021,08,Non-Fatal Gunshot Injury,1
45863,Neighborhood Profile Area,370,370,2021,10,Non-Fatal Gunshot Injury,1
45864,Neighborhood Profile Area,383,383,2021,05,Non-Fatal Gunshot Injury,1
45865,Neighborhood Profile Area,371,371,2021,08,Non-Fatal Gunshot Injury,1
45866,Neighborhood Profile Area,96,96,2022,03,Non-Fatal Gunshot Injury,1
45867,Neighborhood Profile Area,371,371,2015,01,Non-Fatal Gunshot Injury,1
45868,Neighborhood Profile Area,293,293,2015,07,Non-Fatal Gunshot Injury,1
45869,Neighborhood Profile Area,120,120,2015,04,Non-Fatal Gunshot Injury,1
45870,Neighborhood Profile Area,323,323,2015,04,Non-Fatal Gunshot Injury,1
45871,Neighborhood Profile Area,213,213,2015,10,Non-Fatal Gunshot Injury,1
45872,Neighborhood Profile Area,344,344,2015,11,Non-Fatal Gunshot Injury,2
45873,Neighborhood Profile Area,247,247,2017,03,Non-Fatal Gunshot Injury,2
45874,Neighborhood Profile Area,180,180,2016,08,Non-Fatal Gunshot Injury,2
45875,Neighborhood Profile Area,363,363,2016,12,Non-Fatal Gunshot Injury,1
45876,Neighborhood Profile Area,290,290,2016,08,Non-Fatal Gunshot Injury,1
45877,Neighborhood Profile Area,200,200,2016,01,Non-Fatal Gunshot Injury,1
45878,Neighborhood Profile Area,85,85,2017,09,Non-Fatal Gunshot Injury,2
45879,Neighborhood Profile Area,157,157,2017,09,Non-Fatal Gunshot Injury,1
45880,Neighborhood Profile Area,139,139,2015,04,Non-Fatal Gunshot Injury,1
45881,Neighborhood Profile Area,290,290,2018,07,Non-Fatal Gunshot Injury,1
45882,Neighborhood Profile Area,319,319,2019,04,Non-Fatal Gunshot Injury,1
45883,Neighborhood Profile Area,54,54,2019,02,Non-Fatal Gunshot Injury,1
45884,Neighborhood Profile Area,103,103,2022,03,Non-Fatal Gunshot Injury,1
45885,Neighborhood Profile Area,147,147,2020,07,Non-Fatal Gunshot Injury,1
45886,Neighborhood Profile Area,390,390,2017,12,Non-Fatal Gunshot Injury,1
45887,Neighborhood Profile Area,127,127,2019,07,Non-Fatal Gunshot Injury,1
45888,Neighborhood Profile Area,85,85,2021,11,Non-Fatal Gunshot Injury,1
45889,Neighborhood Profile Area,290,290,2020,03,Non-Fatal Gunshot Injury,1
45890,Neighborhood Profile Area,326,326,2020,04,Non-Fatal Gunshot Injury,1
45891,Neighborhood Profile Area,67,67,2020,09,Non-Fatal Gunshot Injury,1
45892,Neighborhood Profile Area,157,157,2019,11,Non-Fatal Gunshot Injury,1
45893,Neighborhood Profile Area,219,219,2020,06,Non-Fatal Gunshot Injury,2
45894,Neighborhood Profile Area,157,157,2020,12,Non-Fatal Gunshot Injury,1
45895,Neighborhood Profile Area,387,387,2016,01,Non-Fatal Gunshot Injury,1
45896,Neighborhood Profile Area,21,21,2020,09,Non-Fatal Gunshot Injury,1
45897,Neighborhood Profile Area,382,382,2020,09,Non-Fatal Gunshot Injury,1
45898,Neighborhood Profile Area,319,319,2020,10,Non-Fatal Gunshot Injury,1
45899,Neighborhood Profile Area,190,190,2018,10,Non-Fatal Gunshot Injury,1
45900,Neighborhood Profile Area,117,117,2020,04,Non-Fatal Gunshot Injury,1
45901,Neighborhood Profile Area,385,385,2021,02,Non-Fatal Gunshot Injury,1
45902,Neighborhood Profile Area,90,90,2020,06,Non-Fatal Gunshot Injury,1
45903,Neighborhood Profile Area,382,382,2015,12,Non-Fatal Gunshot Injury,1
45904,Neighborhood Profile Area,85,85,2017,05,Non-Fatal Gunshot Injury,1
45905,Neighborhood Profile Area,114,114,2017,04,Non-Fatal Gunshot Injury,1
45906,Neighborhood Profile Area,293,293,2018,06,Non-Fatal Gunshot Injury,1
45907,Neighborhood Profile Area,141,141,2017,09,Non-Fatal Gunshot Injury,1
45908,Neighborhood Profile Area,223,223,2018,04,Non-Fatal Gunshot Injury,1
45909,Neighborhood Profile Area,100,100,2018,07,Non-Fatal Gunshot Injury,1
45910,Neighborhood Profile Area,52,52,2018,02,Non-Fatal Gunshot Injury,1
45911,Neighborhood Profile Area,53,53,2018,11,Non-Fatal Gunshot Injury,1
45912,Neighborhood Profile Area,389,389,2017,12,Non-Fatal Gunshot Injury,1
45913,Neighborhood Profile Area,162,162,2018,12,Non-Fatal Gunshot Injury,1
45914,Neighborhood Profile Area,199,199,2019,01,Non-Fatal Gunshot Injury,1
45915,Neighborhood Profile Area,219,219,2019,06,Non-Fatal Gunshot Injury,1
45916,Neighborhood Profile Area,385,385,2022,01,Non-Fatal Gunshot Injury,1
45917,Neighborhood Profile Area,371,371,2019,12,Non-Fatal Gunshot Injury,1
45918,Neighborhood Profile Area,128,128,2020,01,Non-Fatal Gunshot Injury,1
45919,Neighborhood Profile Area,306,306,2021,01,Non-Fatal Gunshot Injury,1
45920,Neighborhood Profile Area,374,374,2021,07,Non-Fatal Gunshot Injury,1
45921,Neighborhood Profile Area,207,207,2021,05,Non-Fatal Gunshot Injury,1
45922,Neighborhood Profile Area,6,6,2021,03,Non-Fatal Gunshot Injury,1
45923,Neighborhood Profile Area,160,160,2021,09,Non-Fatal Gunshot Injury,1
45924,Neighborhood Profile Area,37,37,2019,05,Non-Fatal Gunshot Injury,1
45925,Neighborhood Profile Area,123,123,2021,12,Non-Fatal Gunshot Injury,1
45926,Neighborhood Profile Area,116,116,2022,01,Non-Fatal Gunshot Injury,1
45927,Neighborhood Profile Area,340,340,2022,02,Non-Fatal Gunshot Injury,1
45928,Neighborhood Profile Area,369,369,2015,05,Non-Fatal Gunshot Injury,1
45929,Neighborhood Profile Area,120,120,2016,08,Non-Fatal Gunshot Injury,1
45930,Neighborhood Profile Area,21,21,2017,07,Non-Fatal Gunshot Injury,1
45931,Neighborhood Profile Area,46,46,2019,09,Non-Fatal Gunshot Injury,1
45932,Neighborhood Profile Area,124,124,2015,12,Non-Fatal Gunshot Injury,1
45933,Neighborhood Profile Area,27,27,2017,03,Non-Fatal Gunshot Injury,1
45934,Neighborhood Profile Area,48,48,2018,07,Non-Fatal Gunshot Injury,1
45935,Neighborhood Profile Area,219,219,2019,04,Non-Fatal Gunshot Injury,1
45936,Neighborhood Profile Area,52,52,2019,05,Non-Fatal Gunshot Injury,1
45937,Neighborhood Profile Area,45,45,2019,01,Non-Fatal Gunshot Injury,1
45938,Neighborhood Profile Area,248,248,2020,04,Non-Fatal Gunshot Injury,1
45939,Neighborhood Profile Area,341,341,2020,03,Non-Fatal Gunshot Injury,1
45940,Neighborhood Profile Area,223,223,2020,07,Non-Fatal Gunshot Injury,1
45941,Neighborhood Profile Area,52,52,2021,06,Non-Fatal Gunshot Injury,1
45942,Neighborhood Profile Area,294,294,2021,09,Non-Fatal Gunshot Injury,1
45943,Neighborhood Profile Area,321,321,2021,06,Non-Fatal Gunshot Injury,1
45944,Neighborhood Profile Area,293,293,2020,12,Non-Fatal Gunshot Injury,1
45945,Neighborhood Profile Area,237,237,2020,08,Non-Fatal Gunshot Injury,1
45946,Neighborhood Profile Area,283,283,2021,12,Non-Fatal Gunshot Injury,2
45947,Neighborhood Profile Area,219,219,2020,11,Non-Fatal Gunshot Injury,1
45948,Neighborhood Profile Area,53,53,2017,07,Non-Fatal Gunshot Injury,2
45949,Neighborhood Profile Area,30,30,2021,10,Non-Fatal Gunshot Injury,2
45950,Neighborhood Profile Area,370,370,2015,08,Non-Fatal Gunshot Injury,2
45951,Neighborhood Profile Area,162,162,2015,02,Non-Fatal Gunshot Injury,1
45952,Neighborhood Profile Area,361,361,2015,06,Non-Fatal Gunshot Injury,2
45953,Neighborhood Profile Area,385,385,2015,05,Non-Fatal Gunshot Injury,3
45954,Neighborhood Profile Area,327,327,2015,07,Non-Fatal Gunshot Injury,1
45955,Neighborhood Profile Area,60,60,2015,02,Non-Fatal Gunshot Injury,1
45956,Neighborhood Profile Area,363,363,2015,10,Non-Fatal Gunshot Injury,1
45957,Neighborhood Profile Area,219,219,2019,10,Non-Fatal Gunshot Injury,1
45958,Neighborhood Profile Area,371,371,2016,09,Non-Fatal Gunshot Injury,2
45959,Neighborhood Profile Area,101,101,2016,04,Non-Fatal Gunshot Injury,1
45960,Neighborhood Profile Area,82,82,2016,03,Non-Fatal Gunshot Injury,3
45961,Neighborhood Profile Area,267,267,2018,12,Non-Fatal Gunshot Injury,2
45962,Neighborhood Profile Area,234,234,2018,05,Non-Fatal Gunshot Injury,1
45963,Neighborhood Profile Area,223,223,2016,10,Non-Fatal Gunshot Injury,1
45964,Neighborhood Profile Area,312,312,2016,12,Non-Fatal Gunshot Injury,1
45965,Neighborhood Profile Area,338,338,2016,09,Non-Fatal Gunshot Injury,1
45966,Neighborhood Profile Area,254,254,2017,01,Non-Fatal Gunshot Injury,1
45967,Neighborhood Profile Area,96,96,2017,02,Non-Fatal Gunshot Injury,2
45968,Neighborhood Profile Area,387,387,2016,12,Non-Fatal Gunshot Injury,1
45969,Neighborhood Profile Area,54,54,2017,09,Non-Fatal Gunshot Injury,2
45970,Neighborhood Profile Area,199,199,2017,06,Non-Fatal Gunshot Injury,2
45971,Neighborhood Profile Area,120,120,2020,10,Non-Fatal Gunshot Injury,1
45972,Neighborhood Profile Area,30,30,2018,02,Non-Fatal Gunshot Injury,1
45973,Neighborhood Profile Area,259,259,2018,05,Non-Fatal Gunshot Injury,1
45974,Neighborhood Profile Area,113,113,2015,09,Non-Fatal Gunshot Injury,1
45975,Neighborhood Profile Area,124,124,2018,08,Non-Fatal Gunshot Injury,2
45976,Neighborhood Profile Area,156,156,2018,11,Non-Fatal Gunshot Injury,1
45977,Neighborhood Profile Area,6,6,2019,04,Non-Fatal Gunshot Injury,2
45978,Neighborhood Profile Area,219,219,2019,11,Non-Fatal Gunshot Injury,1
45979,Neighborhood Profile Area,370,370,2021,06,Non-Fatal Gunshot Injury,1
45980,Neighborhood Profile Area,137,137,2019,09,Non-Fatal Gunshot Injury,1
45981,Neighborhood Profile Area,77,77,2020,04,Non-Fatal Gunshot Injury,2
45982,Neighborhood Profile Area,192,192,2020,07,Non-Fatal Gunshot Injury,1
45983,Neighborhood Profile Area,219,219,2020,09,Non-Fatal Gunshot Injury,1
45984,Neighborhood Profile Area,88,88,2017,04,Non-Fatal Gunshot Injury,1
45985,Neighborhood Profile Area,267,267,2021,08,Non-Fatal Gunshot Injury,1
45986,Neighborhood Profile Area,128,128,2020,12,Non-Fatal Gunshot Injury,1
45987,Neighborhood Profile Area,365,365,2020,12,Non-Fatal Gunshot Injury,1
45988,Neighborhood Profile Area,385,385,2019,06,Non-Fatal Gunshot Injury,2
45989,Neighborhood Profile Area,88,88,2021,04,Non-Fatal Gunshot Injury,1
45990,Neighborhood Profile Area,51,51,2021,05,Non-Fatal Gunshot Injury,1
45991,Neighborhood Profile Area,141,141,2017,11,Non-Fatal Gunshot Injury,2
45992,Neighborhood Profile Area,72,72,2021,12,Non-Fatal Gunshot Injury,1
45993,Neighborhood Profile Area,83,83,2021,06,Non-Fatal Gunshot Injury,1
45994,Neighborhood Profile Area,116,116,2021,12,Non-Fatal Gunshot Injury,1
45995,Neighborhood Profile Area,339,339,2022,01,Non-Fatal Gunshot Injury,1
45996,Neighborhood Profile Area,107,107,2021,12,Non-Fatal Gunshot Injury,1
45997,Neighborhood Profile Area,199,199,2021,07,Non-Fatal Gunshot Injury,2
45998,Neighborhood Profile Area,366,366,2015,08,Non-Fatal Gunshot Injury,1
45999,Neighborhood Profile Area,219,219,2018,01,Non-Fatal Gunshot Injury,2
46000,Neighborhood Profile Area,30,30,2020,08,Non-Fatal Gunshot Injury,4
46001,Neighborhood Profile Area,293,293,2016,01,Non-Fatal Gunshot Injury,1
46002,Neighborhood Profile Area,120,120,2016,04,Non-Fatal Gunshot Injury,4
46003,Neighborhood Profile Area,71,71,2016,08,Non-Fatal Gunshot Injury,1
46004,Neighborhood Profile Area,159,159,2016,03,Non-Fatal Gunshot Injury,2
46005,Neighborhood Profile Area,342,342,2016,03,Non-Fatal Gunshot Injury,1
46006,Neighborhood Profile Area,157,157,2017,07,Non-Fatal Gunshot Injury,2
46007,Neighborhood Profile Area,124,124,2017,07,Non-Fatal Gunshot Injury,1
46008,Neighborhood Profile Area,162,162,2016,01,Non-Fatal Gunshot Injury,1
46009,Neighborhood Profile Area,162,162,2018,01,Non-Fatal Gunshot Injury,1
46010,Neighborhood Profile Area,221,221,2018,08,Non-Fatal Gunshot Injury,3
46011,Neighborhood Profile Area,64,64,2020,11,Non-Fatal Gunshot Injury,2
46012,Neighborhood Profile Area,37,37,2018,08,Non-Fatal Gunshot Injury,1
46013,Neighborhood Profile Area,370,370,2019,08,Non-Fatal Gunshot Injury,1
46014,Neighborhood Profile Area,58,58,2018,07,Non-Fatal Gunshot Injury,3
46015,Neighborhood Profile Area,123,123,2019,08,Non-Fatal Gunshot Injury,4
46016,Neighborhood Profile Area,111,111,2019,12,Non-Fatal Gunshot Injury,1
46017,Neighborhood Profile Area,127,127,2020,04,Non-Fatal Gunshot Injury,1
46018,Neighborhood Profile Area,374,374,2020,07,Non-Fatal Gunshot Injury,1
46019,Neighborhood Profile Area,113,113,2020,06,Non-Fatal Gunshot Injury,1
46020,Neighborhood Profile Area,240,240,2020,05,Non-Fatal Gunshot Injury,1
46021,Neighborhood Profile Area,138,138,2021,03,Non-Fatal Gunshot Injury,1
46022,Neighborhood Profile Area,103,103,2021,10,Non-Fatal Gunshot Injury,1
46023,Neighborhood Profile Area,2,2,2021,09,Non-Fatal Gunshot Injury,3
46024,Neighborhood Profile Area,362,362,2016,08,Non-Fatal Gunshot Injury,2
46025,Neighborhood Profile Area,40,40,2019,04,Non-Fatal Gunshot Injury,1
46026,Neighborhood Profile Area,124,124,2017,01,Non-Fatal Gunshot Injury,2
46027,Neighborhood Profile Area,153,153,2016,05,Non-Fatal Gunshot Injury,1
46028,Neighborhood Profile Area,6,6,2016,05,Non-Fatal Gunshot Injury,1
46029,Neighborhood Profile Area,279,279,2017,08,Non-Fatal Gunshot Injury,1
46030,Neighborhood Profile Area,137,137,2015,01,Non-Fatal Gunshot Injury,1
46031,Neighborhood Profile Area,321,321,2018,02,Non-Fatal Gunshot Injury,1
46032,Neighborhood Profile Area,221,221,2016,06,Non-Fatal Gunshot Injury,2
46033,Neighborhood Profile Area,381,381,2016,10,Non-Fatal Gunshot Injury,1
46034,Neighborhood Profile Area,293,293,2017,05,Non-Fatal Gunshot Injury,1
46035,Neighborhood Profile Area,156,156,2017,02,Non-Fatal Gunshot Injury,1
46036,Neighborhood Profile Area,273,273,2018,01,Non-Fatal Gunshot Injury,1
46037,Neighborhood Profile Area,52,52,2018,03,Non-Fatal Gunshot Injury,1
46038,Neighborhood Profile Area,385,385,2018,06,Non-Fatal Gunshot Injury,1
46039,Neighborhood Profile Area,33,33,2018,07,Non-Fatal Gunshot Injury,1
46040,Neighborhood Profile Area,137,137,2018,07,Non-Fatal Gunshot Injury,2
46041,Neighborhood Profile Area,387,387,2018,10,Non-Fatal Gunshot Injury,1
46042,Neighborhood Profile Area,363,363,2019,01,Non-Fatal Gunshot Injury,2
46043,Neighborhood Profile Area,52,52,2019,09,Non-Fatal Gunshot Injury,1
46044,Neighborhood Profile Area,292,292,2019,02,Non-Fatal Gunshot Injury,1
46045,Neighborhood Profile Area,16,16,2018,09,Non-Fatal Gunshot Injury,1
46046,Neighborhood Profile Area,331,331,2020,01,Non-Fatal Gunshot Injury,1
46047,Neighborhood Profile Area,281,281,2020,04,Non-Fatal Gunshot Injury,2
46048,Neighborhood Profile Area,223,223,2020,06,Non-Fatal Gunshot Injury,1
46049,Neighborhood Profile Area,369,369,2019,03,Non-Fatal Gunshot Injury,1
46050,Neighborhood Profile Area,387,387,2020,10,Non-Fatal Gunshot Injury,1
46051,Neighborhood Profile Area,109,109,2020,03,Non-Fatal Gunshot Injury,1
46052,Neighborhood Profile Area,371,371,2021,10,Non-Fatal Gunshot Injury,1
46053,Neighborhood Profile Area,178,178,2021,07,Non-Fatal Gunshot Injury,2
46054,Neighborhood Profile Area,363,363,2022,03,Non-Fatal Gunshot Injury,1
46055,Neighborhood Profile Area,315,315,2021,12,Non-Fatal Gunshot Injury,1
46056,Neighborhood Profile Area,230,230,2022,01,Non-Fatal Gunshot Injury,1
46057,Neighborhood Profile Area,307,307,2022,01,Non-Fatal Gunshot Injury,1
46058,Neighborhood Profile Area,348,348,2022,01,Non-Fatal Gunshot Injury,1
46059,Neighborhood Profile Area,219,219,2022,03,Non-Fatal Gunshot Injury,1
46060,Neighborhood Profile Area,124,124,2015,02,Non-Fatal Gunshot Injury,1
46061,Neighborhood Profile Area,314,314,2015,11,Non-Fatal Gunshot Injury,1
46062,Neighborhood Profile Area,14,14,2015,12,Non-Fatal Gunshot Injury,1
46063,Neighborhood Profile Area,88,88,2016,06,Non-Fatal Gunshot Injury,1
46064,Neighborhood Profile Area,134,134,2016,06,Non-Fatal Gunshot Injury,1
46065,Neighborhood Profile Area,182,182,2016,06,Non-Fatal Gunshot Injury,1
46066,Neighborhood Profile Area,385,385,2016,05,Non-Fatal Gunshot Injury,1
46067,Neighborhood Profile Area,155,155,2016,07,Non-Fatal Gunshot Injury,1
46068,Neighborhood Profile Area,100,100,2016,09,Non-Fatal Gunshot Injury,1
46069,Neighborhood Profile Area,327,327,2017,01,Non-Fatal Gunshot Injury,1
46070,Neighborhood Profile Area,362,362,2017,10,Non-Fatal Gunshot Injury,1
46071,Neighborhood Profile Area,166,166,2017,08,Non-Fatal Gunshot Injury,1
46072,Neighborhood Profile Area,127,127,2019,06,Non-Fatal Gunshot Injury,1
46073,Neighborhood Profile Area,59,59,2018,02,Non-Fatal Gunshot Injury,1
46074,Neighborhood Profile Area,16,16,2018,07,Non-Fatal Gunshot Injury,1
46075,Neighborhood Profile Area,116,116,2016,09,Non-Fatal Gunshot Injury,1
46076,Neighborhood Profile Area,340,340,2019,05,Non-Fatal Gunshot Injury,1
46077,Neighborhood Profile Area,125,125,2019,05,Non-Fatal Gunshot Injury,1
46078,Neighborhood Profile Area,2,2,2019,07,Non-Fatal Gunshot Injury,4
46079,Neighborhood Profile Area,340,340,2019,06,Non-Fatal Gunshot Injury,2
46080,Neighborhood Profile Area,98,98,2019,07,Non-Fatal Gunshot Injury,1
46081,Neighborhood Profile Area,363,363,2019,06,Non-Fatal Gunshot Injury,1
46082,Neighborhood Profile Area,323,323,2019,06,Non-Fatal Gunshot Injury,2
46083,Neighborhood Profile Area,365,365,2020,05,Non-Fatal Gunshot Injury,6
46084,Neighborhood Profile Area,88,88,2019,12,Non-Fatal Gunshot Injury,1
46085,Neighborhood Profile Area,128,128,2020,02,Non-Fatal Gunshot Injury,1
46086,Neighborhood Profile Area,195,195,2020,06,Non-Fatal Gunshot Injury,1
46087,Neighborhood Profile Area,290,290,2020,07,Non-Fatal Gunshot Injury,2
46088,Neighborhood Profile Area,385,385,2020,12,Non-Fatal Gunshot Injury,2
46089,Neighborhood Profile Area,311,311,2020,11,Non-Fatal Gunshot Injury,1
46090,Neighborhood Profile Area,374,374,2021,02,Non-Fatal Gunshot Injury,1
46091,Neighborhood Profile Area,249,249,2020,01,Non-Fatal Gunshot Injury,2
46092,Neighborhood Profile Area,219,219,2021,02,Non-Fatal Gunshot Injury,1
46093,Neighborhood Profile Area,293,293,2021,04,Non-Fatal Gunshot Injury,1
46094,Neighborhood Profile Area,59,59,2020,05,Non-Fatal Gunshot Injury,1
46095,Neighborhood Profile Area,260,260,2021,10,Non-Fatal Gunshot Injury,1
46096,Neighborhood Profile Area,12,12,2021,04,Non-Fatal Gunshot Injury,1
46097,Neighborhood Profile Area,389,389,2020,10,Non-Fatal Gunshot Injury,1
46098,Neighborhood Profile Area,387,387,2021,01,Non-Fatal Gunshot Injury,2
46099,Neighborhood Profile Area,61,61,2015,11,Non-Fatal Gunshot Injury,1
46100,Neighborhood Profile Area,85,85,2015,06,Non-Fatal Gunshot Injury,1
46101,Neighborhood Profile Area,212,212,2015,12,Non-Fatal Gunshot Injury,2
46102,Neighborhood Profile Area,387,387,2016,05,Non-Fatal Gunshot Injury,1
46103,Neighborhood Profile Area,281,281,2015,12,Non-Fatal Gunshot Injury,1
46104,Neighborhood Profile Area,113,113,2016,05,Non-Fatal Gunshot Injury,1
46105,Neighborhood Profile Area,88,88,2016,08,Non-Fatal Gunshot Injury,1
46106,Neighborhood Profile Area,342,342,2016,05,Non-Fatal Gunshot Injury,1
46107,Neighborhood Profile Area,315,315,2016,11,Non-Fatal Gunshot Injury,1
46108,Neighborhood Profile Area,328,328,2017,07,Non-Fatal Gunshot Injury,2
46109,Neighborhood Profile Area,294,294,2017,01,Non-Fatal Gunshot Injury,1
